validdate,t_2m:C,global_rad:W,direct_rad:W,diffuse_rad:W,precip_1h:mm,effective_cloud_cover:p
2017-01-15T21:00:00Z,7.2,0.0,0.0,0.0,0.00,18.7
2017-01-15T22:00:00Z,7.3,0.0,0.0,0.0,0.00,13.7
2017-01-15T23:00:00Z,7.3,0.0,0.0,0.0,0.00,8.8
2017-01-16T00:00:00Z,7.4,0.0,0.0,0.0,0.00,4.1
2017-01-16T01:00:00Z,7.3,0.0,0.0,0.0,0.00,15.7
2017-01-16T02:00:00Z,7.2,0.0,0.0,0.0,0.00,27.3
2017-01-16T03:00:00Z,7.1,0.0,0.0,0.0,0.00,38.9
2017-01-16T04:00:00Z,8.1,0.0,0.0,0.0,0.00,40.6
2017-01-16T05:00:00Z,9.8,16.8,7.6,9.2,0.00,42.4
2017-01-16T06:00:00Z,11.1,178.0,91.5,86.5,0.00,44.1
2017-01-16T07:00:00Z,13.6,348.7,204.2,144.5,0.00,42.0
2017-01-16T08:00:00Z,16.1,479.0,311.2,167.8,0.00,39.9
2017-01-16T09:00:00Z,18.5,572.0,398.7,173.3,0.00,37.7
2017-01-16T10:00:00Z,19.1,602.2,447.7,154.4,0.00,30.6
2017-01-16T11:00:00Z,19.5,567.3,429.9,137.5,0.00,23.5
2017-01-16T12:00:00Z,19.8,468.4,347.0,121.4,0.00,16.4
2017-01-16T13:00:00Z,17.9,311.5,225.7,85.8,0.00,26.4
2017-01-16T14:00:00Z,15.9,100.2,71.8,28.4,0.00,36.4
2017-01-16T15:00:00Z,13.9,0.0,0.0,0.0,0.00,46.5
2017-01-16T16:00:00Z,12.6,0.0,0.0,0.0,0.00,46.8
2017-01-16T17:00:00Z,11.9,0.0,0.0,0.0,0.00,47.1
2017-01-16T18:00:00Z,11.2,0.0,0.0,0.0,0.00,47.4
2017-01-16T19:00:00Z,11.1,0.0,0.0,0.0,0.00,48.3
2017-01-16T20:00:00Z,11.0,0.0,0.0,0.0,0.00,49.1
2017-01-16T21:00:00Z,10.9,0.0,0.0,0.0,0.00,50.0
2017-01-16T22:00:00Z,11.0,0.0,0.0,0.0,0.00,49.6
2017-01-16T23:00:00Z,11.1,0.0,0.0,0.0,0.00,49.2
2017-01-17T00:00:00Z,11.2,0.0,0.0,0.0,0.00,48.8
2017-01-17T01:00:00Z,11.0,0.0,0.0,0.0,0.00,48.9
2017-01-17T02:00:00Z,10.8,0.0,0.0,0.0,0.00,48.9
2017-01-17T03:00:00Z,10.6,0.0,0.0,0.0,0.00,49.0
2017-01-17T04:00:00Z,11.2,0.0,0.0,0.0,0.00,48.7
2017-01-17T05:00:00Z,12.4,16.1,6.3,9.8,0.00,48.3
2017-01-17T06:00:00Z,13.3,175.0,89.0,86.0,0.00,48.0
2017-01-17T07:00:00Z,16.0,357.3,226.7,130.6,0.00,48.6
2017-01-17T08:00:00Z,18.7,498.7,354.7,144.0,0.00,49.3
2017-01-17T09:00:00Z,21.3,587.1,430.3,156.8,0.00,49.9
2017-01-17T10:00:00Z,21.8,609.7,460.2,149.5,0.00,49.8
2017-01-17T11:00:00Z,22.2,567.7,424.0,143.6,0.00,49.8
2017-01-17T12:00:00Z,22.5,464.2,329.4,134.8,0.00,49.7
2017-01-17T13:00:00Z,20.3,306.5,206.2,100.4,0.00,46.6
2017-01-17T14:00:00Z,18.1,99.5,65.1,34.4,0.00,43.4
2017-01-17T15:00:00Z,15.8,0.0,0.0,0.0,0.00,40.2
2017-01-17T16:00:00Z,14.4,0.0,0.0,0.0,0.00,38.2
2017-01-17T17:00:00Z,13.7,0.0,0.0,0.0,0.00,36.2
2017-01-17T18:00:00Z,12.9,0.0,0.0,0.0,0.00,34.2
2017-01-17T19:00:00Z,12.2,0.0,0.0,0.0,0.00,31.6
2017-01-17T20:00:00Z,11.5,0.0,0.0,0.0,0.00,31.7
2017-01-17T21:00:00Z,10.8,0.0,0.0,0.0,0.00,34.4
2017-01-17T22:00:00Z,10.4,0.0,0.0,0.0,0.00,42.7
2017-01-17T23:00:00Z,10.0,0.0,0.0,0.0,0.00,50.6
2017-01-18T00:00:00Z,9.7,0.0,0.0,0.0,0.00,58.0
2017-01-18T01:00:00Z,9.2,0.0,0.0,0.0,0.00,53.6
2017-01-18T02:00:00Z,8.7,0.0,0.0,0.0,0.00,50.2
2017-01-18T03:00:00Z,8.3,0.0,0.0,0.0,0.00,47.8
2017-01-18T04:00:00Z,9.2,0.0,0.0,0.0,0.00,33.0
2017-01-18T05:00:00Z,11.0,19.1,11.5,7.6,0.00,17.2
2017-01-18T06:00:00Z,12.4,195.8,131.6,64.2,0.00,0.6
2017-01-18T07:00:00Z,14.9,382.2,288.2,94.0,0.00,0.5
2017-01-18T08:00:00Z,17.3,514.7,411.3,103.4,0.00,0.4
2017-01-18T09:00:00Z,19.6,590.7,471.2,119.5,0.00,0.3
2017-01-18T10:00:00Z,19.8,597.8,475.9,121.8,0.00,6.6
2017-01-18T11:00:00Z,19.9,553.6,432.5,121.1,0.00,13.0
2017-01-18T12:00:00Z,19.8,460.1,346.9,113.1,0.00,19.4
2017-01-18T13:00:00Z,18.1,309.3,225.1,84.2,0.00,13.2
2017-01-18T14:00:00Z,16.3,102.5,73.3,29.2,0.00,7.0
2017-01-18T15:00:00Z,14.5,0.0,0.0,0.0,0.00,0.8
2017-01-18T16:00:00Z,12.8,0.0,0.0,0.0,0.00,9.1
2017-01-18T17:00:00Z,12.0,0.0,0.0,0.0,0.00,17.4
2017-01-18T18:00:00Z,11.1,0.0,0.0,0.0,0.00,25.7
2017-01-18T19:00:00Z,11.1,0.0,0.0,0.0,0.00,25.4
2017-01-18T20:00:00Z,11.0,0.0,0.0,0.0,0.00,25.0
2017-01-18T21:00:00Z,11.0,0.0,0.0,0.0,0.00,24.7
2017-01-18T22:00:00Z,10.9,0.0,0.0,0.0,0.00,35.8
2017-01-18T23:00:00Z,10.9,0.0,0.0,0.0,0.00,46.7
2017-01-19T00:00:00Z,10.8,0.0,0.0,0.0,0.00,57.4
2017-01-19T01:00:00Z,10.5,0.0,0.0,0.0,0.00,57.9
2017-01-19T02:00:00Z,10.2,0.0,0.0,0.0,0.00,58.3
2017-01-19T03:00:00Z,9.9,0.0,0.0,0.0,0.00,58.7
2017-01-19T04:00:00Z,10.5,0.0,0.0,0.0,0.00,64.1
2017-01-19T05:00:00Z,11.6,13.4,5.8,7.6,0.00,69.6
2017-01-19T06:00:00Z,12.3,145.2,75.2,70.0,0.00,75.2
2017-01-19T07:00:00Z,14.2,307.1,184.3,122.7,0.00,62.0
2017-01-19T08:00:00Z,16.0,443.1,293.2,149.9,0.00,48.9
2017-01-19T09:00:00Z,17.8,536.2,376.4,159.8,0.00,35.7
2017-01-19T10:00:00Z,18.1,572.6,424.0,148.6,0.00,34.6
2017-01-19T11:00:00Z,18.3,546.9,408.8,138.0,0.00,33.5
2017-01-19T12:00:00Z,18.5,457.8,332.2,125.6,0.00,32.4
2017-01-19T13:00:00Z,16.9,310.7,219.0,91.7,0.00,21.6
2017-01-19T14:00:00Z,15.2,104.7,72.7,32.0,0.00,10.9
2017-01-19T15:00:00Z,13.4,0.0,0.0,0.0,0.00,0.1
2017-01-19T16:00:00Z,11.6,0.0,0.0,0.0,0.00,2.7
2017-01-19T17:00:00Z,10.7,0.0,0.0,0.0,0.00,5.3
2017-01-19T18:00:00Z,9.7,0.0,0.0,0.0,0.00,7.8
2017-01-19T19:00:00Z,9.0,0.0,0.0,0.0,0.00,14.8
2017-01-19T20:00:00Z,8.3,0.0,0.0,0.0,0.00,21.7
2017-01-19T21:00:00Z,7.7,0.0,0.0,0.0,0.00,28.4
2017-01-19T22:00:00Z,7.5,0.0,0.0,0.0,0.00,27.9
2017-01-19T23:00:00Z,7.4,0.0,0.0,0.0,0.00,28.8
2017-01-20T00:00:00Z,7.3,0.0,0.0,0.0,0.00,31.2
2017-01-20T01:00:00Z,7.6,0.0,0.0,0.0,0.00,29.3
2017-01-20T02:00:00Z,7.8,0.0,0.0,0.0,0.00,27.4
2017-01-20T03:00:00Z,8.1,0.0,0.0,0.0,0.00,25.5
2017-01-20T04:00:00Z,9.1,0.0,0.0,0.0,0.00,18.6
2017-01-20T05:00:00Z,10.8,19.9,12.2,7.8,0.00,11.9
2017-01-20T06:00:00Z,12.1,196.8,132.2,64.7,0.00,5.4
2017-01-20T07:00:00Z,14.2,383.3,284.0,99.3,0.00,8.1
2017-01-20T08:00:00Z,16.2,520.4,408.0,112.3,0.00,10.8
2017-01-20T09:00:00Z,18.2,606.5,481.4,125.1,0.00,13.7
2017-01-20T10:00:00Z,18.3,624.2,501.7,122.5,0.00,16.1
2017-01-20T11:00:00Z,18.4,581.7,463.7,118.0,0.00,18.5
2017-01-20T12:00:00Z,18.3,481.3,372.7,108.6,0.00,21.0
2017-01-20T13:00:00Z,16.6,323.7,243.5,80.2,0.00,14.2
2017-01-20T14:00:00Z,14.8,109.9,81.4,28.4,0.00,7.4
2017-01-20T15:00:00Z,13.0,0.0,0.0,0.0,0.00,0.5
2017-01-20T16:00:00Z,11.8,0.0,0.0,0.0,0.00,14.3
2017-01-20T17:00:00Z,11.5,0.0,0.0,0.0,0.00,27.9
2017-01-20T18:00:00Z,11.1,0.0,0.0,0.0,0.00,41.4
2017-01-20T19:00:00Z,10.4,0.0,0.0,0.0,0.00,41.1
2017-01-20T20:00:00Z,9.8,0.0,0.0,0.0,0.00,41.4
2017-01-20T21:00:00Z,9.1,0.0,0.0,0.0,0.00,42.4
2017-01-20T22:00:00Z,8.9,0.0,0.0,0.0,0.00,40.6
2017-01-20T23:00:00Z,8.6,0.0,0.0,0.0,0.00,38.9
2017-01-21T00:00:00Z,8.4,0.0,0.0,0.0,0.00,37.2
2017-01-21T01:00:00Z,8.4,0.0,0.0,0.0,0.00,46.6
2017-01-21T02:00:00Z,8.4,0.0,0.0,0.0,0.00,55.3
2017-01-21T03:00:00Z,8.4,0.0,0.0,0.0,0.00,63.3
2017-01-21T04:00:00Z,9.3,0.0,0.0,0.0,0.00,61.9
2017-01-21T05:00:00Z,10.8,13.5,5.8,7.7,0.00,60.5
2017-01-21T06:00:00Z,12.0,135.6,70.1,65.5,0.00,59.3
2017-01-21T07:00:00Z,13.8,274.2,166.7,107.4,0.13,56.3
2017-01-21T08:00:00Z,15.5,384.6,255.8,128.8,0.13,53.2
2017-01-21T09:00:00Z,17.1,458.7,313.5,145.2,0.13,50.2
2017-01-21T10:00:00Z,17.2,483.4,339.1,144.3,0.00,47.5
2017-01-21T11:00:00Z,17.2,457.2,318.6,138.6,0.00,44.9
2017-01-21T12:00:00Z,17.0,380.6,255.1,125.5,0.00,42.3
2017-01-21T13:00:00Z,15.7,258.2,166.4,91.8,0.06,48.1
2017-01-21T14:00:00Z,14.3,89.0,56.2,32.8,0.06,53.6
2017-01-21T15:00:00Z,12.9,0.0,0.0,0.0,0.06,58.9
2017-01-21T16:00:00Z,12.1,0.0,0.0,0.0,0.00,51.4
2017-01-21T17:00:00Z,11.8,0.0,0.0,0.0,0.00,43.6
2017-01-21T18:00:00Z,11.6,0.0,0.0,0.0,0.00,35.3
2017-01-21T19:00:00Z,10.5,0.0,0.0,0.0,0.00,37.9
2017-01-21T20:00:00Z,9.3,0.0,0.0,0.0,0.00,40.5
2017-01-21T21:00:00Z,8.2,0.0,0.0,0.0,0.00,43.2
2017-01-21T22:00:00Z,7.7,0.0,0.0,0.0,0.00,36.1
2017-01-21T23:00:00Z,7.3,0.0,0.0,0.0,0.00,28.6
2017-01-22T00:00:00Z,6.8,0.0,0.0,0.0,0.00,20.6
2017-01-22T01:00:00Z,6.5,0.0,0.0,0.0,0.00,22.9
2017-01-22T02:00:00Z,6.2,0.0,0.0,0.0,0.00,25.1
2017-01-22T03:00:00Z,5.9,0.0,0.0,0.0,0.00,27.3
2017-01-22T04:00:00Z,7.0,0.0,0.0,0.0,0.00,21.9
2017-01-22T05:00:00Z,9.0,21.8,13.6,8.2,0.00,16.3
2017-01-22T06:00:00Z,10.5,205.7,141.5,64.3,0.00,10.5
2017-01-22T07:00:00Z,12.8,398.4,302.8,95.6,0.00,7.4
2017-01-22T08:00:00Z,15.0,540.6,434.6,106.1,0.00,4.2
2017-01-22T09:00:00Z,17.1,630.8,511.7,119.0,0.00,1.1
2017-01-22T10:00:00Z,17.0,650.5,532.7,117.8,0.00,28.7
2017-01-22T11:00:00Z,16.9,596.3,468.2,128.1,0.00,51.0
2017-01-22T12:00:00Z,16.7,476.5,336.9,139.6,0.00,68.6
2017-01-22T13:00:00Z,15.2,310.8,194.1,116.7,0.00,62.3
2017-01-22T14:00:00Z,13.7,106.1,62.8,43.3,0.00,55.4
2017-01-22T15:00:00Z,12.1,0.1,0.0,0.1,0.00,48.1
2017-01-22T16:00:00Z,10.4,0.0,0.0,0.0,0.00,48.5
2017-01-22T17:00:00Z,9.3,0.0,0.0,0.0,0.00,48.9
2017-01-22T18:00:00Z,8.3,0.0,0.0,0.0,0.00,49.3
2017-01-22T19:00:00Z,7.7,0.0,0.0,0.0,0.00,42.5
2017-01-22T20:00:00Z,7.1,0.0,0.0,0.0,0.00,35.7
2017-01-22T21:00:00Z,6.4,0.0,0.0,0.0,0.00,28.9
2017-01-22T22:00:00Z,6.3,0.0,0.0,0.0,0.00,20.7
2017-01-22T23:00:00Z,6.2,0.0,0.0,0.0,0.00,12.5
2017-01-23T00:00:00Z,6.0,0.0,0.0,0.0,0.00,4.2
2017-01-23T01:00:00Z,6.2,0.0,0.0,0.0,0.00,2.9
2017-01-23T02:00:00Z,6.3,0.0,0.0,0.0,0.00,1.5
2017-01-23T03:00:00Z,6.4,0.0,0.0,0.0,0.00,0.1
2017-01-23T04:00:00Z,7.4,0.0,0.0,0.0,0.00,0.1
2017-01-23T05:00:00Z,9.1,23.2,15.0,8.2,0.00,0.0
2017-01-23T06:00:00Z,10.4,211.9,149.0,62.9,0.00,0.0
2017-01-23T07:00:00Z,13.1,404.4,310.8,93.6,0.00,0.0
2017-01-23T08:00:00Z,15.7,545.5,441.9,103.6,0.00,0.0
2017-01-23T09:00:00Z,18.2,637.5,522.5,115.1,0.00,0.0
2017-01-23T10:00:00Z,18.8,659.0,546.4,112.6,0.00,0.0
2017-01-23T11:00:00Z,19.3,616.4,505.9,110.4,0.00,0.0
2017-01-23T12:00:00Z,19.6,512.1,407.0,105.2,0.00,0.0
2017-01-23T13:00:00Z,17.6,348.2,267.8,80.4,0.00,0.0
2017-01-23T14:00:00Z,15.5,125.3,92.8,32.4,0.00,0.0
2017-01-23T15:00:00Z,13.3,0.3,0.0,0.3,0.00,0.0
2017-01-23T16:00:00Z,11.6,0.0,0.0,0.0,0.00,0.0
2017-01-23T17:00:00Z,10.6,0.0,0.0,0.0,0.00,0.0
2017-01-23T18:00:00Z,9.7,0.0,0.0,0.0,0.00,0.0
2017-01-23T19:00:00Z,9.7,0.0,0.0,0.0,0.00,0.0
2017-01-23T20:00:00Z,9.6,0.0,0.0,0.0,0.00,0.0
2017-01-23T21:00:00Z,9.6,0.0,0.0,0.0,0.00,0.0
2017-01-23T22:00:00Z,9.9,0.0,0.0,0.0,0.00,6.3
2017-01-23T23:00:00Z,10.2,0.0,0.0,0.0,0.00,12.5
2017-01-24T00:00:00Z,10.4,0.0,0.0,0.0,0.00,18.8
2017-01-24T01:00:00Z,10.2,0.0,0.0,0.0,0.00,13.2
2017-01-24T02:00:00Z,9.9,0.0,0.0,0.0,0.00,7.6
2017-01-24T03:00:00Z,9.6,0.0,0.0,0.0,0.00,2.0
2017-01-24T04:00:00Z,10.4,0.0,0.0,0.0,0.00,1.4
2017-01-24T05:00:00Z,12.0,24.3,15.7,8.6,0.00,0.8
2017-01-24T06:00:00Z,13.1,215.5,151.5,64.0,0.00,0.2
2017-01-24T07:00:00Z,15.4,409.0,314.2,94.9,0.00,19.1
2017-01-24T08:00:00Z,17.6,544.2,431.9,112.3,0.00,36.2
2017-01-24T09:00:00Z,19.7,620.6,477.8,142.8,0.00,51.6
2017-01-24T10:00:00Z,20.5,625.5,465.7,159.8,0.00,48.6
2017-01-24T11:00:00Z,21.3,581.8,423.4,158.3,0.00,45.7
2017-01-24T12:00:00Z,21.9,490.6,354.0,136.7,0.00,42.9
2017-01-24T13:00:00Z,20.2,339.1,242.6,96.5,0.00,43.3
2017-01-24T14:00:00Z,18.4,121.8,86.8,35.0,0.00,43.7
2017-01-24T15:00:00Z,16.6,1.6,1.1,0.5,0.00,44.1
2017-01-24T16:00:00Z,15.9,0.0,0.0,0.0,0.00,57.5
2017-01-24T17:00:00Z,15.9,0.0,0.0,0.0,0.00,70.3
2017-01-24T18:00:00Z,15.8,0.0,0.0,0.0,0.00,82.4
2017-01-24T19:00:00Z,15.7,0.0,0.0,0.0,0.00,80.7
2017-01-24T20:00:00Z,15.5,0.0,0.0,0.0,0.00,79.0
2017-01-24T21:00:00Z,15.3,0.0,0.0,0.0,0.00,77.2
2017-01-24T22:00:00Z,15.6,0.0,0.0,0.0,0.00,76.2
2017-01-24T23:00:00Z,15.9,0.0,0.0,0.0,0.00,75.1
2017-01-25T00:00:00Z,16.2,0.0,0.0,0.0,0.00,74.0
2017-01-25T01:00:00Z,15.6,0.0,0.0,0.0,0.00,68.4
2017-01-25T02:00:00Z,15.1,0.0,0.0,0.0,0.00,62.6
2017-01-25T03:00:00Z,14.5,0.0,0.0,0.0,0.00,56.9
2017-01-25T04:00:00Z,15.6,0.0,0.0,0.0,0.00,64.9
2017-01-25T05:00:00Z,17.2,18.5,7.5,11.0,0.00,72.7
2017-01-25T06:00:00Z,18.5,151.9,64.0,87.9,0.00,80.3
2017-01-25T07:00:00Z,19.3,269.0,118.8,150.2,0.00,79.3
2017-01-25T08:00:00Z,20.1,352.5,159.8,192.7,0.00,78.3
2017-01-25T09:00:00Z,20.9,422.3,190.6,231.7,0.00,77.4
2017-01-25T10:00:00Z,20.3,448.0,201.3,246.6,0.00,76.7
2017-01-25T11:00:00Z,19.6,414.0,173.3,240.7,0.00,78.2
2017-01-25T12:00:00Z,18.9,327.0,116.1,211.0,0.00,81.6
2017-01-25T13:00:00Z,18.2,211.9,60.5,151.4,0.00,75.1
2017-01-25T14:00:00Z,17.4,80.7,20.0,60.7,0.00,67.6
2017-01-25T15:00:00Z,16.5,1.9,0.5,1.4,0.00,59.3
2017-01-25T16:00:00Z,15.6,0.0,0.0,0.0,0.00,61.7
2017-01-25T17:00:00Z,15.2,0.0,0.0,0.0,0.00,64.1
2017-01-25T18:00:00Z,14.9,0.0,0.0,0.0,0.00,66.4
2017-01-25T19:00:00Z,14.8,0.0,0.0,0.0,0.00,69.5
2017-01-25T20:00:00Z,14.6,0.0,0.0,0.0,0.00,72.5
2017-01-25T21:00:00Z,14.5,0.0,0.0,0.0,0.00,75.6
2017-01-25T22:00:00Z,14.0,0.0,0.0,0.0,0.00,69.2
2017-01-25T23:00:00Z,13.5,0.0,0.0,0.0,0.00,62.9
2017-01-26T00:00:00Z,13.0,0.0,0.0,0.0,0.00,56.8
2017-01-26T01:00:00Z,13.1,0.0,0.0,0.0,0.00,57.7
2017-01-26T02:00:00Z,13.3,0.0,0.0,0.0,0.00,58.6
2017-01-26T03:00:00Z,13.4,0.0,0.0,0.0,0.00,59.5
2017-01-26T04:00:00Z,13.4,0.0,0.0,0.0,0.00,59.2
2017-01-26T05:00:00Z,14.0,16.8,3.1,13.7,0.00,58.9
2017-01-26T06:00:00Z,14.2,140.3,34.8,105.5,0.00,58.5
2017-01-26T07:00:00Z,15.6,262.2,85.1,177.1,0.00,61.8
2017-01-26T08:00:00Z,17.0,355.0,141.1,214.0,0.00,64.9
2017-01-26T09:00:00Z,18.3,424.6,192.9,231.7,0.00,68.0
2017-01-26T10:00:00Z,18.1,449.9,229.4,220.5,0.00,61.5
2017-01-26T11:00:00Z,17.8,428.2,234.5,193.7,0.00,57.3
2017-01-26T12:00:00Z,17.5,359.8,204.5,155.3,0.00,55.9
2017-01-26T13:00:00Z,16.4,248.8,146.4,102.4,0.22,54.7
2017-01-26T14:00:00Z,15.3,95.2,54.6,40.7,0.22,53.8
2017-01-26T15:00:00Z,14.2,2.5,1.2,1.3,0.22,53.3
2017-01-26T16:00:00Z,13.0,0.0,0.0,0.0,1.28,62.6
2017-01-26T17:00:00Z,12.5,0.0,0.0,0.0,1.28,70.9
2017-01-26T18:00:00Z,11.9,0.0,0.0,0.0,1.28,78.2
2017-01-26T19:00:00Z,11.9,0.0,0.0,0.0,1.32,75.5
2017-01-26T20:00:00Z,11.8,0.0,0.0,0.0,1.32,72.7
2017-01-26T21:00:00Z,11.7,0.0,0.0,0.0,1.32,69.8
2017-01-26T22:00:00Z,11.7,0.0,0.0,0.0,2.01,73.0
2017-01-26T23:00:00Z,11.8,0.0,0.0,0.0,2.01,76.5
2017-01-27T00:00:00Z,11.9,0.0,0.0,0.0,2.01,80.1
2017-01-27T01:00:00Z,11.7,0.0,0.0,0.0,2.68,78.4
2017-01-27T02:00:00Z,11.5,0.0,0.0,0.0,2.68,76.9
2017-01-27T03:00:00Z,11.3,0.0,0.0,0.0,2.68,75.6
2017-01-27T04:00:00Z,12.0,0.0,0.0,0.0,1.42,79.7
2017-01-27T05:00:00Z,13.1,11.9,4.5,7.5,1.42,84.4
2017-01-27T06:00:00Z,13.9,118.8,62.2,56.7,1.42,89.6
2017-01-27T07:00:00Z,14.6,268.5,171.9,96.5,0.30,76.3
2017-01-27T08:00:00Z,15.4,400.3,280.1,120.2,0.30,60.4
2017-01-27T09:00:00Z,16.2,480.4,344.8,135.6,0.30,41.7
2017-01-27T10:00:00Z,15.3,511.0,375.7,135.3,0.35,52.7
2017-01-27T11:00:00Z,14.3,469.0,338.7,130.3,0.35,62.6
2017-01-27T12:00:00Z,13.2,364.1,245.8,118.3,0.35,71.3
2017-01-27T13:00:00Z,12.8,232.3,144.3,88.0,0.96,69.8
2017-01-27T14:00:00Z,12.2,91.3,48.8,42.6,0.96,68.9
2017-01-27T15:00:00Z,11.7,3.5,1.3,2.1,0.96,68.6
2017-01-27T16:00:00Z,10.6,0.0,0.0,0.0,0.26,69.6
2017-01-27T17:00:00Z,10.1,0.0,0.0,0.0,0.26,70.6
2017-01-27T18:00:00Z,9.6,0.0,0.0,0.0,0.26,71.8
2017-01-27T19:00:00Z,9.6,0.0,0.0,0.0,0.06,70.1
2017-01-27T20:00:00Z,9.6,0.0,0.0,0.0,0.06,68.3
2017-01-27T21:00:00Z,9.5,0.0,0.0,0.0,0.06,66.6
2017-01-27T22:00:00Z,9.5,0.0,0.0,0.0,0.10,66.1
2017-01-27T23:00:00Z,9.4,0.0,0.0,0.0,0.10,65.7
2017-01-28T00:00:00Z,9.4,0.0,0.0,0.0,0.10,65.3
2017-01-28T01:00:00Z,9.5,0.0,0.0,0.0,0.00,62.9
2017-01-28T02:00:00Z,9.7,0.0,0.0,0.0,0.00,60.6
2017-01-28T03:00:00Z,9.8,0.0,0.0,0.0,0.00,58.4
2017-01-28T04:00:00Z,10.2,0.0,0.0,0.0,0.11,64.7
2017-01-28T05:00:00Z,11.0,18.1,9.4,8.6,0.11,70.6
2017-01-28T06:00:00Z,11.5,145.2,81.4,63.7,0.11,76.0
2017-01-28T07:00:00Z,12.2,274.0,165.6,108.3,0.22,68.7
2017-01-28T08:00:00Z,13.0,377.3,238.0,139.3,0.22,61.5
2017-01-28T09:00:00Z,13.6,458.7,291.3,167.4,0.22,54.4
2017-01-28T10:00:00Z,13.5,494.2,315.8,178.3,0.00,60.7
2017-01-28T11:00:00Z,13.2,460.2,291.0,169.2,0.00,66.6
2017-01-28T12:00:00Z,12.9,363.9,223.3,140.6,0.00,72.2
2017-01-28T13:00:00Z,12.0,237.4,140.8,96.6,0.07,80.8
2017-01-28T14:00:00Z,11.1,96.4,52.8,43.6,0.07,87.8
2017-01-28T15:00:00Z,10.3,4.3,2.0,2.3,0.07,93.3
2017-01-28T16:00:00Z,9.8,0.0,0.0,0.0,0.24,88.5
2017-01-28T17:00:00Z,9.7,0.0,0.0,0.0,0.24,82.8
2017-01-28T18:00:00Z,9.5,0.0,0.0,0.0,0.24,76.1
2017-01-28T19:00:00Z,9.4,0.0,0.0,0.0,0.07,70.5
2017-01-28T20:00:00Z,9.3,0.0,0.0,0.0,0.07,64.7
2017-01-28T21:00:00Z,9.2,0.0,0.0,0.0,0.07,58.6
2017-01-28T22:00:00Z,9.3,0.0,0.0,0.0,0.00,75.5
2017-01-28T23:00:00Z,9.4,0.0,0.0,0.0,0.00,88.0
2017-01-29T00:00:00Z,9.6,0.0,0.0,0.0,0.00,96.1
2017-01-29T01:00:00Z,8.9,0.0,0.0,0.0,0.00,87.9
2017-01-29T02:00:00Z,8.2,0.0,0.0,0.0,0.00,76.4
2017-01-29T03:00:00Z,7.5,0.0,0.0,0.0,0.00,61.4
2017-01-29T04:00:00Z,7.6,0.0,0.0,0.0,0.00,41.0
2017-01-29T05:00:00Z,8.3,28.8,18.7,10.1,0.00,20.5
2017-01-29T06:00:00Z,8.8,224.5,158.6,65.9,0.00,0.0
2017-01-29T07:00:00Z,10.4,421.5,325.3,96.2,0.00,0.0
2017-01-29T08:00:00Z,11.9,567.2,460.0,107.2,0.00,0.0
2017-01-29T09:00:00Z,13.4,660.5,540.1,120.4,0.00,0.0
2017-01-29T10:00:00Z,13.7,682.7,562.9,119.8,0.00,1.5
2017-01-29T11:00:00Z,14.0,641.7,524.2,117.5,0.00,2.9
2017-01-29T12:00:00Z,14.1,539.7,429.0,110.7,0.00,4.4
2017-01-29T13:00:00Z,13.0,375.9,290.8,85.1,0.00,3.2
2017-01-29T14:00:00Z,11.8,162.8,111.9,50.8,0.00,2.1
2017-01-29T15:00:00Z,10.6,8.7,4.4,4.2,0.00,0.9
2017-01-29T16:00:00Z,8.9,0.0,0.0,0.0,0.00,0.6
2017-01-29T17:00:00Z,8.1,0.0,0.0,0.0,0.00,0.3
2017-01-29T18:00:00Z,7.2,0.0,0.0,0.0,0.00,0.0
2017-01-29T19:00:00Z,6.8,0.0,0.0,0.0,0.00,0.0
2017-01-29T20:00:00Z,6.4,0.0,0.0,0.0,0.00,0.0
2017-01-29T21:00:00Z,6.0,0.0,0.0,0.0,0.00,0.0
2017-01-29T22:00:00Z,6.1,0.0,0.0,0.0,0.00,0.0
2017-01-29T23:00:00Z,6.1,0.0,0.0,0.0,0.00,0.0
2017-01-30T00:00:00Z,6.1,0.0,0.0,0.0,0.00,0.0
2017-01-30T01:00:00Z,5.9,0.0,0.0,0.0,0.00,0.0
2017-01-30T02:00:00Z,5.6,0.0,0.0,0.0,0.00,0.0
2017-01-30T03:00:00Z,5.3,0.0,0.0,0.0,0.00,0.0
2017-01-30T04:00:00Z,6.0,0.0,0.0,0.0,0.00,0.0
2017-01-30T05:00:00Z,7.4,29.6,19.2,10.4,0.00,0.0
2017-01-30T06:00:00Z,8.4,223.5,158.1,65.5,0.00,0.0
2017-01-30T07:00:00Z,10.6,416.9,322.7,94.2,0.00,0.0
2017-01-30T08:00:00Z,12.7,554.8,448.2,106.6,0.00,0.0
2017-01-30T09:00:00Z,14.7,633.8,507.9,125.9,0.00,0.0
2017-01-30T10:00:00Z,14.8,642.4,510.3,132.1,0.00,8.3
2017-01-30T11:00:00Z,14.8,596.8,462.9,133.9,0.00,16.4
2017-01-30T12:00:00Z,14.6,500.3,373.1,127.2,0.00,24.3
2017-01-30T13:00:00Z,13.9,348.1,249.4,98.7,0.00,20.2
2017-01-30T14:00:00Z,13.1,153.8,95.6,58.2,0.00,16.4
2017-01-30T15:00:00Z,12.3,9.4,4.1,5.2,0.00,12.8
2017-01-30T16:00:00Z,11.2,0.0,0.0,0.0,0.00,28.3
2017-01-30T17:00:00Z,11.0,0.0,0.0,0.0,0.00,42.3
